Tempo (s),Setpoint (V),Tensao (V),Duty (%)
18.99,1.5,1.352,68.8
19.00,1.5,1.438,71.2
19.01,1.5,1.713,43
19.02,1.5,1.58,45.4
19.03,1.5,1.632,43.1
19.04,1.5,1.633,36.8
19.05,1.5,1.599,34.6
19.06,1.5,1.54,35.1
19.07,1.5,1.474,38.5
19.08,1.5,1.412,43.9
19.09,1.5,1.358,50.7
19.10,1.5,1.315,58.7
19.11,1.5,1.59,61
19.12,1.5,1.576,60.7
19.13,1.5,1.507,61.7
19.14,1.5,1.58,59.6
19.15,1.5,1.659,50.6
19.16,1.5,1.656,44.2
19.17,1.5,1.592,42.7
19.18,1.5,1.506,45.7
19.19,1.5,1.331,56.2
19.20,1.5,1.323,66.2
19.21,1.5,1.653,48
19.22,1.5,1.61,48.9
19.23,1.5,1.609,45.7
19.24,1.5,1.657,39.7
19.25,1.5,1.621,35.2
19.26,1.5,1.495,38.8
19.27,1.5,1.246,54.5
19.28,1.5,1.327,64.5
19.29,1.5,1.382,63.8
19.30,1.5,1.329,69.7
19.31,1.5,1.679,44
19.32,1.5,1.491,50
19.33,1.5,1.511,53.7
19.34,1.5,1.507,51.9
19.35,1.5,1.56,49.5
19.36,1.5,1.56,46
19.37,1.5,1.523,46.3
19.38,1.5,1.473,49
19.39,1.5,1.438,52.7
19.40,1.5,1.421,56.2
19.41,1.5,1.514,59.9
19.42,1.5,1.402,65
19.43,1.5,1.435,69.5
19.44,1.5,1.397,71.9
19.45,1.5,1.479,72.5
19.46,1.5,1.59,65.1
19.47,1.5,1.716,53.6
19.48,1.5,1.683,45.5
19.49,1.5,1.525,49
19.50,1.5,1.477,54.4
19.51,1.5,1.484,51.1
19.52,1.5,1.454,54.1
19.53,1.5,1.437,56.9
19.54,1.5,1.426,59.8
19.55,1.5,1.436,61.9
19.56,1.5,1.406,65.2
19.57,1.5,1.47,65.9
19.58,1.5,1.501,63.4
19.59,1.5,1.388,68.7
19.60,1.5,1.414,74
19.61,1.5,1.485,61.3
19.62,1.5,1.534,56.3
19.63,1.5,1.589,51.9
19.64,1.5,1.581,48.1
19.65,1.5,1.512,49.5
19.66,1.5,1.257,63.5
19.67,1.5,1.375,71.8
19.68,1.5,1.431,68.5
19.69,1.5,1.394,72.1
19.70,1.5,1.497,71.5
19.71,1.5,1.439,56
19.72,1.5,1.439,58.3
19.73,1.5,1.49,57.6
19.74,1.5,1.524,54.8
19.75,1.5,1.545,52.4
19.76,1.5,1.53,51.2
19.77,1.5,1.506,52
19.78,1.5,1.44,55.6
19.79,1.5,1.448,58.8
19.80,1.5,1.444,60.1
19.81,1.5,1.527,79
19.82,1.5,1.765,62.6
19.83,1.5,1.738,50
19.84,1.5,1.643,49
19.85,1.5,1.672,45
19.86,1.5,1.736,34.9
19.87,1.5,1.666,29.3
19.88,1.5,1.503,34.4
19.89,1.5,1.26,50.3
19.90,1.5,1.256,63.7
19.91,1.5,1.496,49.2
19.92,1.5,1.426,57
19.93,1.5,1.383,62.5
19.94,1.5,1.464,63
19.95,1.5,1.529,58.7
19.96,1.5,1.591,53.4
19.97,1.5,1.581,49.6
19.98,1.5,1.493,52
19.99,1.5,1.242,67
20.00,1.5,1.362,75.4
20.01,1.5,1.714,43.6
20.02,1.5,1.577,44.1
20.03,1.5,1.456,51.1
20.04,1.5,1.447,55.4
20.05,1.5,1.456,56.3
20.06,1.5,1.486,56.1
20.07,1.5,1.509,54.6
20.08,1.5,1.528,53
20.09,1.5,1.508,52.7
20.10,1.5,1.497,53.6
20.11,1.5,1.408,64.1
20.12,1.5,1.197,79.9
20.13,1.5,1.345,87.2
20.14,1.5,1.497,79.6
20.15,1.5,1.739,64.6
20.16,1.5,1.748,50.7
20.17,1.5,1.641,49.2
20.18,1.5,1.672,45.7
20.19,1.5,1.743,35.2
20.20,1.5,1.683,28.7
20.21,1.5,1.425,76.1
20.22,1.5,1.605,66
20.23,1.5,1.724,52.7
20.24,1.5,1.689,45.1
20.25,1.5,1.5,49.9
20.26,1.5,1.446,57.2
20.27,1.5,1.471,58
20.28,1.5,1.514,56.1
20.29,1.5,1.539,53.4
20.30,1.5,1.557,50.7
20.31,1.5,1.457,60.1
20.32,1.5,1.45,61.4
20.33,1.5,1.47,62.3
20.34,1.5,1.339,69.2
20.35,1.5,1.442,72.8
20.36,1.5,1.48,69.2
20.37,1.5,1.439,71.7
20.38,1.5,1.548,69.4
20.39,1.5,1.692,57.5
20.40,1.5,1.74,45.7
20.41,1.5,1.54,52.5
20.42,1.5,1.552,50.2
20.43,1.5,1.523,49.8
20.44,1.5,1.496,51.2
20.45,1.5,1.463,53.5
20.46,1.5,1.448,56.2
20.47,1.5,1.435,58.7
20.48,1.5,1.45,60.4
20.49,1.5,1.46,61.1
20.50,1.5,1.488,60.8
20.51,1.5,1.369,75.8
20.52,1.5,1.528,73.5
20.53,1.5,1.699,59.5
20.54,1.5,1.725,48.3
20.55,1.5,1.635,45.7
20.56,1.5,1.459,52.5
20.57,1.5,1.501,55.8
20.58,1.5,1.497,53.9
20.59,1.5,1.561,51.3
20.60,1.5,1.561,47.5
20.61,1.5,1.447,60.3
20.62,1.5,1.463,61.2
20.63,1.5,1.386,65.8
20.64,1.5,1.46,67.8
20.65,1.5,1.494,65
20.66,1.5,1.392,70
20.67,1.5,1.402,75.8
20.68,1.5,1.493,73.5
20.69,1.5,1.698,61.2
20.70,1.5,1.751,47.2
20.71,1.5,1.57,42.2
20.72,1.5,1.51,43.5
20.73,1.5,1.462,47.1
20.74,1.5,1.411,51.8
20.75,1.5,1.398,56.5
20.76,1.5,1.392,60.1
20.77,1.5,1.418,62.5
20.78,1.5,1.443,63.1
20.79,1.5,1.485,62.4
20.80,1.5,1.517,60.2
20.81,1.5,1.438,77.1
20.82,1.5,1.66,65.4
20.83,1.5,1.761,49.9
20.84,1.5,1.637,46.2
20.85,1.5,1.542,50.1
20.86,1.5,1.52,51.6
20.87,1.5,1.603,46.9
20.88,1.5,1.607,41.2
20.89,1.5,1.573,39.8
20.90,1.5,1.413,46.3
20.91,1.5,1.377,67
20.92,1.5,1.463,68.1
20.93,1.5,1.502,64.8
20.94,1.5,1.404,69.2
20.95,1.5,1.411,74.6
20.96,1.5,1.481,73.2
20.97,1.5,1.688,61.8
20.98,1.5,1.751,47.4
20.99,1.5,1.563,48.3
21.00,1.5,1.506,54.2
21.01,1.5,1.404,50.6
21.02,1.5,1.233,64.9
21.03,1.5,1.354,71.4
21.04,1.5,1.433,68
21.05,1.5,1.358,72.8
21.06,1.5,1.408,77.1
21.07,1.5,1.463,75.6
21.08,1.5,1.697,63.9
21.09,1.5,1.774,47.8
21.10,1.5,1.582,48
21.11,1.5,1.516,37.1
21.12,1.5,1.436,42.8
21.13,1.5,1.36,50.3
21.14,1.5,1.276,60.7
21.15,1.5,1.351,66
21.16,1.5,1.414,65.2
21.17,1.5,1.471,64
21.18,1.5,1.495,62.5
21.19,1.5,1.42,66.2
21.20,1.5,1.227,80.4
21.21,1.5,1.721,24.8
21.22,1.5,1.598,25.4
21.23,1.5,1.427,33.7
21.24,1.5,1.178,52.5
21.25,1.5,1.208,67.1
21.26,1.5,1.26,71.7
21.27,1.5,1.259,78.7
21.28,1.5,1.372,81
21.29,1.5,1.566,72.3
21.30,1.5,1.751,56.5
21.31,1.5,1.622,34.8
21.32,1.5,1.557,34.6
21.33,1.5,1.483,38.1
21.34,1.5,1.414,43.7
21.35,1.5,1.378,49.8
21.36,1.5,1.346,55.9
21.37,1.5,1.339,61.9
21.38,1.5,1.328,67.6
21.39,1.5,1.388,70.5
21.40,1.5,1.463,68.7
21.41,1.5,1.614,59.3
21.42,1.5,1.678,49.1
21.43,1.5,1.65,43.9
21.44,1.5,1.481,48.5
21.45,1.5,1.448,55
21.46,1.5,1.349,61.5
21.47,1.5,1.264,73.3
21.48,1.5,1.305,80.5
21.49,1.5,1.496,75.8
21.50,1.5,1.684,61.7
21.51,1.5,1.664,46.5
21.52,1.5,1.61,43
21.53,1.5,1.32,55.7
21.54,1.5,1.371,66.2
21.55,1.5,1.369,67.4
21.56,1.5,1.377,72
21.57,1.5,1.52,68.4
21.58,1.5,1.649,57.7
21.59,1.5,1.698,47.8
21.60,1.5,1.64,43.6
21.61,1.5,1.618,60.5
21.62,1.5,1.658,50.9
21.63,1.5,1.526,52.3
21.64,1.5,1.329,64.8
21.65,1.5,1.345,73.9
21.66,1.5,1.496,69.9
21.67,1.5,1.647,58.8
21.68,1.5,1.709,47.8
21.69,1.5,1.393,56
21.70,1.5,1.403,67.4
21.71,1.5,1.462,53.9
21.72,1.5,1.361,62.2
21.73,1.5,1.355,69.1
21.74,1.5,1.372,72.6
21.75,1.5,1.534,68.2
21.76,1.5,1.651,57.1
21.77,1.5,1.632,51
21.78,1.5,1.581,50.3
21.79,1.5,1.438,56
21.80,1.5,1.413,62.8
21.81,1.5,1.435,64.3
21.82,1.5,1.421,64.8
21.83,1.5,1.377,70.5
21.84,1.5,1.465,71
21.85,1.5,1.591,63.2
21.86,1.5,1.686,52.8
21.87,1.5,1.678,45.3
21.88,1.5,1.482,50
21.89,1.5,1.417,58.9
21.90,1.5,1.327,66.7
21.91,1.5,1.308,64
21.92,1.5,1.323,74.1
21.93,1.5,1.45,71.9
21.94,1.5,1.603,62.9
21.95,1.5,1.702,51.2
21.96,1.5,1.426,56.8
21.97,1.5,1.445,65.9
21.98,1.5,1.489,63.2
21.99,1.5,1.571,58.8
22.00,1.5,1.653,50.3
22.01,1.5,1.29,73.9
22.02,1.5,1.373,77.6
22.03,1.5,1.455,75.1
22.04,1.5,1.666,64.3
22.05,1.5,1.738,50.1
22.06,1.5,1.6,48.8
22.07,1.5,1.567,50.9
22.08,1.5,1.555,49.4
22.09,1.5,1.598,45.7
22.10,1.5,1.588,41.9
22.11,1.5,1.435,61.7
22.12,1.5,1.416,64.3
22.13,1.5,1.286,74.1
22.14,1.5,1.423,77.4
22.15,1.5,1.461,73.6
22.16,1.5,1.526,71.7
22.17,1.5,1.699,60.4
22.18,1.5,1.682,50.7
22.19,1.5,1.636,48.5
22.20,1.5,1.543,49.7
22.21,1.5,1.446,46.1
22.22,1.5,1.402,51.2
22.23,1.5,1.365,57.1
22.24,1.5,1.355,62.8
22.25,1.5,1.369,66.9
22.26,1.5,1.417,68.3
22.27,1.5,1.481,66.6
22.28,1.5,1.549,62.4
22.29,1.5,1.581,57.8
22.30,1.5,1.367,65.4
22.31,1.5,1.664,44.5
22.32,1.5,1.513,48.4
22.33,1.5,1.463,54.1
22.34,1.5,1.492,54.3
22.35,1.5,1.525,52
22.36,1.5,1.53,50.3
22.37,1.5,1.526,49.6
22.38,1.5,1.504,49.9
22.39,1.5,1.475,51.8
22.40,1.5,1.441,54.9
